"Lon";"Lat"
-58.7338210887044;-23.6147019993067
-58.7337360887048;-23.6144789993067
-58.7338430887043;-23.6142219993067
-58.7345230887044;-23.6128579993067
-58.7348710887042;-23.6119639993068
-58.7357440887048;-23.6102639993068
-58.7359130887042;-23.6099609993068
-58.7362780887043;-23.6091589993068
-58.7365320887049;-23.6087179993068
-58.7360350887044;-23.6083839993068
-58.7359800887046;-23.6083649993069
-58.7352460887045;-23.6079179993069
-58.7349990887047;-23.6081929993069
-58.7346590887047;-23.6086339993068
-58.7346190887047;-23.6086749993068
-58.7344830887044;-23.6088889993068
-58.7343340887046;-23.6090769993068
-58.7348300887045;-23.6092989993068
-58.7348610887048;-23.6093349993068
-58.7348610887048;-23.6093949993068
-58.7348560887043;-23.6094559993068
-58.7345840887045;-23.6099279993068
-58.7343310887044;-23.6104299993068
-58.7340700887045;-23.6109179993068
-58.7330440887042;-23.6104629993068
-58.7325207440094;-23.6102320290459
-58.7323760438052;-23.6105489240029
-58.7308205935607;-23.6129313403722
-58.7309321049257;-23.6137014384277
-58.7314059486163;-23.614102100945
-58.7316962190958;-23.6139338344654
-58.7324947542883;-23.6135632111498
-58.732860302084;-23.6141986334672
-58.7328985871932;-23.614801450998
-58.7326811258338;-23.61500301715
-58.731989705705;-23.6147704285065
-58.731589523704;-23.6146710287791
-58.7310444735957;-23.6147394992778
-58.7309727344447;-23.615041154767
-58.7313005361754;-23.6152412394869
-58.7317007197095;-23.6153406399304
-58.7326471376542;-23.6157400140579
-58.7332041866174;-23.6162183747472
-58.7023510887045;-23.6163489993067
-58.7022850887047;-23.6164849993067
-58.7016930887044;-23.6175839993066
-58.7009610887046;-23.6189439993066
-58.7009110887045;-23.6190709993066
-58.7005080887048;-23.6198419993066
-58.7003290887044;-23.6201349993066
-58.6999610887041;-23.6208439993066
-58.6996900887049;-23.6213409993066
-58.6991490887045;-23.6223349993065
-58.6987660887044;-23.6230369993065
-58.6988230887046;-23.6230719993065
-58.6989380887047;-23.6231749993065
-58.6991170887044;-23.6234009993065
-58.6992360887044;-23.6235699993065
-58.6992840887042;-23.6236389993065
-58.6993110887047;-23.6236769993065
-58.6994800887049;-23.6239829993065
-58.6995390887046;-23.6242119993065
-58.6995410887042;-23.6244439993065
-58.6995270887049;-23.6246029993065
-58.6993390887049;-23.6249359993065
-58.6992590887042;-23.6251109993065
-58.6983650887042;-23.6267779993064
-58.6990700887043;-23.6270629993064
-58.6993060887042;-23.6266589993064
-58.6997770887048;-23.6263709993064
-58.7000240887046;-23.6262539993065
-58.7004390887048;-23.6260439993065
-58.7008800887049;-23.6258639993065
-58.7009790887046;-23.6258389993065
-58.7013550887047;-23.6256809993065
-58.7018360887048;-23.6255059993065
-58.7019610887043;-23.6254529993065
-58.7024570887042;-23.6251619993065
-58.7025610887044;-23.6251109993065
-58.7027350887044;-23.6250619993065
-58.7035810887045;-23.6247499993065
-58.7043140887048;-23.6245429993065
-58.7047600887046;-23.6244179993065
-58.7050770887049;-23.6244119993065
-58.7054700887044;-23.6243409993065
-58.7058500887044;-23.6242379993065
-58.7064270887048;-23.6241339993065
-58.7070540887046;-23.6240419993065
-58.7074590887046;-23.6240259993065
-58.7077750887043;-23.6240139993065
-58.7080510887049;-23.6239789993065
-58.7082480887046;-23.6239069993065
-58.7084197101275;-23.6238112106051
-58.7081920887049;-23.6233369993065
-58.7081020887048;-23.6231919993065
-58.7079850887043;-23.6229829993065
-58.7078870887044;-23.6228609993065
-58.7077910887048;-23.6227409993065
-58.7077480887047;-23.6225989993065
-58.7077550887048;-23.6225329993065
-58.7077090887045;-23.6224119993065
-58.7072980887042;-23.6215349993066
-58.7070030887046;-23.6209039993066
-58.7067670887048;-23.6204019993066
-58.7063660887047;-23.6195439993066
-58.7058480887048;-23.6184629993066
-58.7052670887045;-23.6172489993067
-58.7052220887049;-23.6171549993067
-58.7051740887043;-23.6171409993067
-58.7047220887042;-23.6170119993067
-58.7023510887045;-23.6163489993067
-58.7086620481063;-23.6242188236134
-58.7084197101275;-23.6238112106051
-58.7082480887046;-23.6239069993065
-58.7080510887049;-23.6239789993065
-58.7077750887043;-23.6240139993065
-58.7074590887046;-23.6240259993065
-58.7070540887046;-23.6240419993065
-58.7064270887048;-23.6241339993065
-58.7058500887044;-23.6242379993065
-58.7054700887044;-23.6243409993065
-58.7054939859157;-23.6244629575148
-58.7064266898305;-23.6241831115963
-58.7070094588551;-23.6245500745288
-58.7069397787404;-23.6255551233169
-58.7065427070553;-23.6264940174921
-58.7061827902497;-23.6277007811625
-58.7065128050651;-23.6286378171394
-58.7065522858755;-23.6296760819855
-58.7072424284135;-23.6294733427884
-58.7074962068024;-23.6292382232639
-58.7073130170583;-23.628769753066
-58.7070572199801;-23.6283349640749
-58.7071635578242;-23.6274303087972
-58.707197589616;-23.626659821148
-58.7075595159093;-23.6261229635556
-58.7077404779576;-23.625854534444
-58.708245487113;-23.6245469077926
-58.7086620481063;-23.6242188236134
-58.7052913513696;-23.6250842452113
-58.7051750887048;-23.6253919993065
-58.7051235887042;-23.6254674993065
-58.7050720887044;-23.6255429993065
-58.7047780887046;-23.6258269993065
-58.7046500887049;-23.6259579993065
-58.7044870887042;-23.6260939993065
-58.7043320887048;-23.6262169993065
-58.7041610887042;-23.6263299993065
-58.7039240887047;-23.6265039993065
-58.703778088705;-23.6265959993064
-58.7037070887046;-23.6266529993064
-58.7033320887044;-23.6268629993064
-58.7028750887046;-23.6271309993064
-58.7026510887045;-23.6272419993064
-58.7024590887046;-23.6273239993064
-58.7022510887042;-23.6274019993064
-58.7019290887042;-23.6275229993064
-58.7016410887047;-23.6276369993064
-58.7014340887048;-23.6277759993064
-58.7013410887046;-23.6278319993064
-58.7012180887046;-23.6279429993064
-58.7011200887047;-23.6280469993064
-58.7010540887049;-23.6281639993064
-58.7010150887047;-23.6284989993064
-58.7010550887046;-23.6286839993064
-58.7010680887042;-23.6288839993064
-58.7010490887044;-23.6290939993064
-58.7010030887049;-23.6292589993064
-58.7009790887046;-23.6293469993064
-58.7010960887044;-23.6296079993064
-58.7012220887045;-23.6298229993064
-58.7014290887043;-23.6300419993064
-58.7015330887045;-23.6301499993064
-58.7018150887046;-23.6302979993064
-58.7021500887049;-23.6305149993064
-58.7024000887048;-23.6307469993064
-58.7026651215772;-23.6309896477261
-58.7027025290715;-23.6309922036412
-58.701534769766;-23.6295213447993
-58.701532778569;-23.6288514361749
-58.7022945374888;-23.6282800857026
-58.7041818811372;-23.6272369369739
-58.7051604392389;-23.6262295778216
-58.7052913513696;-23.6250842452113
-58.7293626534703;-23.6373696329328
-58.7310060887044;-23.6366569993062
-58.7319090887048;-23.6361619993062
-58.7316030887044;-23.6356919993062
-58.7313240887045;-23.6352639993062
-58.7311520887049;-23.6349999993063
-58.7311070887045;-23.6349309993063
-58.7305100887045;-23.6340119993063
-58.7302840887049;-23.6336489993063
-58.7302100887044;-23.6335299993063
-58.7297320887045;-23.6328709993063
-58.7295410887044;-23.6326139993063
-58.7293720887049;-23.6323879993063
-58.7288480887048;-23.6317209993063
-58.7287160887044;-23.6315719993063
-58.7278730887044;-23.6321049993063
-58.7262994476021;-23.6329390301519
-58.7265225919053;-23.6332077916775
-58.7265261667014;-23.6332063909114
-58.7280198182193;-23.6352916566014
-58.7293626534703;-23.6373696329328
-58.7307440887048;-23.6302889993064
-58.7301260887046;-23.6306799993064
-58.7294710887046;-23.6310939993063
-58.7287160887044;-23.6315719993063
-58.7288480887048;-23.6317209993063
-58.7293720887049;-23.6323879993063
-58.7295410887044;-23.6326139993063
-58.7297320887045;-23.6328709993063
-58.7302100887044;-23.6335299993063
-58.7302840887049;-23.6336489993063
-58.7305100887045;-23.6340119993063
-58.7311070887045;-23.6349309993063
-58.7311520887049;-23.6349999993063
-58.7313240887045;-23.6352639993062
-58.7316030887044;-23.6356919993062
-58.7319090887048;-23.6361619993062
-58.7326530887042;-23.6357539993062
-58.7332800887048;-23.6354099993063
-58.7339300887043;-23.6350529993063
-58.7346200887045;-23.6346739993063
-58.7352750887045;-23.6343149993063
-58.7351280887042;-23.6340439993063
-58.7349750887044;-23.6337899993063
-58.7347220887044;-23.6333699993063
-58.7345980887046;-23.6331629993063
-58.7345120887044;-23.6330259993063
-58.7343690887048;-23.6327999993063
-58.7342190887044;-23.6325599993063
-58.7340860887042;-23.6323459993063
-58.7339630887042;-23.6321809993063
-58.7337870887047;-23.6319439993063
-58.7336610887046;-23.6317689993063
-58.7333980887043;-23.6314019993063
-58.7331480887044;-23.6310619993063
-58.7328550887044;-23.6306389993063
-58.7322150887043;-23.6310199993064
-58.7319150887042;-23.6311989993063
-58.7315630887045;-23.6314079993063
-58.7312470887047;-23.6309389993064
-58.7307440887048;-23.6302889993064
-58.7354750887042;-23.6290819993064
-58.7347740887049;-23.6294989993064
-58.7341300887049;-23.6298819993064
-58.7334900887048;-23.6302619993064
-58.7328550887044;-23.6306389993063
-58.7331480887044;-23.6310619993063
-58.7333980887043;-23.6314019993063
-58.7336610887046;-23.6317689993063
-58.7337870887047;-23.6319439993063
-58.7339630887042;-23.6321809993063
-58.7340860887042;-23.6323459993063
-58.7342190887044;-23.6325599993063
-58.7343690887048;-23.6327999993063
-58.7345120887044;-23.6330259993063
-58.7345980887046;-23.6331629993063
-58.7347220887044;-23.6333699993063
-58.7349750887044;-23.6337899993063
-58.7351280887042;-23.6340439993063
-58.7352750887045;-23.6343149993063
-58.7358840887042;-23.6339809993063
-58.7364900887046;-23.6336479993063
-58.7370930887049;-23.6333169993063
-58.7378400887045;-23.6329069993063
-58.7375100887047;-23.6323589993063
-58.7372470887044;-23.6319639993063
-58.7370290887046;-23.6316189993063
-58.7367850887042;-23.6311529993063
-58.7365560887044;-23.6307649993064
-58.7362770887045;-23.6303299993064
-58.7359990887044;-23.6298989993064
-58.7357990887046;-23.6295859993064
-58.7354750887042;-23.6290819993064
-58.7365030887041;-23.6232679993065
-58.7360120887047;-23.6239249993065
-58.7353220887045;-23.6249259993065
-58.7348020887043;-23.6254679993065
-58.7345750887049;-23.6257749993065
-58.7344940887044;-23.6258829993065
-58.7343230887046;-23.6261629993065
-58.7342730887044;-23.6263179993065
-58.7342220887045;-23.6266109993064
-58.7343000887049;-23.6269669993064
-58.7343760887049;-23.6272349993064
-58.7344490887047;-23.6274429993064
-58.7345820887049;-23.6276399993064
-58.7346800887048;-23.6277979993064
-58.7352880887048;-23.6274129993064
-58.7357290887049;-23.6271339993064
-58.7358780887048;-23.6270189993064
-58.7361930887047;-23.6268309993064
-58.7367000887046;-23.6276539993064
-58.7373390887049;-23.6273199993064
-58.7378420887049;-23.6270569993064
-58.7384740887043;-23.6267269993064
-58.7379270887045;-23.6257719993065
-58.7375970887047;-23.6251399993065
-58.7373070887048;-23.6246829993065
-58.7366770887049;-23.6235739993065
-58.7365030887041;-23.6232679993065
-58.7871951883633;-23.7252182534441
-58.7868566780907;-23.7253059487915
-58.786662211709;-23.7251874547499
-58.7866596141437;-23.7244729024415
-58.7856200239836;-23.723166074623
-58.7840712257055;-23.7241235759369
-58.7832291319338;-23.7237688738918
-58.7832246193087;-23.7225184064557
-58.7785642945627;-23.7215202964567
-58.7795954861639;-23.7205048749743
-58.7772311459139;-23.7193169220267
-58.7776238025567;-23.7200619001771
-58.7776257439079;-23.720676758119
-58.777472683444;-23.721213237036
-58.7758854939962;-23.7221763678816
-58.7765639981988;-23.7228363706093
-58.7782477181899;-23.7234267512302
-58.7787696041889;-23.7246756523739
-58.7792876641358;-23.7248527218701
-58.7799989049244;-23.7247910158797
-58.7809033223534;-23.7244905317977
-58.7813601316998;-23.7256205283063
-58.7816207714398;-23.7261556543238
-58.7818160919519;-23.7265123389614
-58.78175355604;-23.7271079967535
-58.7819508075594;-23.7280005955484
-58.7820816668616;-23.7284170230803
-58.7822948439583;-23.7283945575848
-58.7822004339104;-23.7269374286716
-58.7839215599929;-23.7258307082166
-58.784588763001;-23.7259191650712
-58.7858275057455;-23.7270165676436
-58.7866792755686;-23.7271222763817
-58.7871302836997;-23.7273915796784
-58.7877607242874;-23.727336423128
-58.7876391841687;-23.7269569791206
-58.7880483521834;-23.7262149206479
-58.7872212974567;-23.7252968622996
-58.7871951883633;-23.7252182534441
-58.778268271385;-23.7127650235324
-58.7771882560096;-23.712617150507
-58.7770305215222;-23.713015369217
-58.7775663960163;-23.7135178412944
-58.7777566477619;-23.7139126908674
-58.7777414306726;-23.7143697855129
-58.7775203128286;-23.7153004287017
-58.7765450081398;-23.7167059879731
-58.7763741999382;-23.7172585211642
-58.7766530509379;-23.7182200984323
-58.7767422033964;-23.7183892493818
-58.7767408629224;-23.7180125476057
-58.7772550755931;-23.7171177935949
-58.7775133465838;-23.7169979198634
-58.7782258211508;-23.7172934995737
-58.7793265564169;-23.7176474455747
-58.7810110765497;-23.718475981873
-58.7820458684524;-23.718472828374
-58.782821747606;-23.7184109125998
-58.7835965509313;-23.7180512624293
-58.78456666484;-23.7180482900639
-58.7855369944745;-23.7181048577031
-58.7865101371254;-23.7189355182211
-58.7876775341844;-23.7198251194848
-58.7883906978666;-23.7202992898029
-58.7903303031796;-23.7201146402417
-58.7906517152429;-23.7195777217094
-58.7885751637393;-23.7176786633788
-58.7873437565723;-23.7169679062014
-58.7865004027717;-23.7162559445012
-58.7844961746624;-23.7164407436367
-58.7835885963032;-23.7158480562541
-58.7821638572335;-23.7153164890469
-58.7804138443848;-23.7142499764065
-58.779701168543;-23.713894860304
-58.779181235059;-23.7131818756693
-58.778268271385;-23.7127650235324
-58.7427070887044;-23.6250529993065
-58.742706813367;-23.6250531720675
-58.7425540887046;-23.6251489993065
-58.7416300887049;-23.6256969993065
-58.7411800887044;-23.6259479993065
-58.7405240887046;-23.6263799993064
-58.7408450887049;-23.6269439993064
-58.7411320887046;-23.6274019993064
-58.7400110887045;-23.6280009993064
-58.7407320887042;-23.6291899993064
-58.7400750887047;-23.6294989993064
-58.7402670887047;-23.6298909993064
-58.7406240887049;-23.6304749993064
-58.7409390887049;-23.6310159993063
-58.7410450887046;-23.6312369993063
-58.7411580887045;-23.6314329993063
-58.7412800887047;-23.6310889993064
-58.7412910887046;-23.6310339993063
-58.7414250887046;-23.6305359993064
-58.7417860887048;-23.6289849993064
-58.7418700887046;-23.6285829993064
-58.7419090887048;-23.6284989993064
-58.7419740887048;-23.6284639993064
-58.7420440887046;-23.6284749993064
-58.7421010887048;-23.6285169993064
-58.7422220887044;-23.6286459993064
-58.7423590887045;-23.6288139993064
-58.7425710887048;-23.6290879993064
-58.7428440887045;-23.6287879993064
-58.7433480887042;-23.6283259993064
-58.7434390887049;-23.6282379993064
-58.7440730887047;-23.6273619993064
-58.7440940887049;-23.6272939993064
-58.7444910887043;-23.6267239993064
-58.7449330887041;-23.6261039993065
-58.7450170887048;-23.6259609993065
-58.7433960887048;-23.6253209993065
-58.7427070887044;-23.6250529993065
-58.6992170887047;-23.6154889993067
-58.6991720887042;-23.6155929993067
-58.6987690887045;-23.6162799993067
-58.6985960887044;-23.6166099993067
-58.6983670887046;-23.6169869993067
-58.6980220887049;-23.6176349993067
-58.6977790887042;-23.6180799993066
-58.6971630887044;-23.6192089993066
-58.6967610887045;-23.6199459993066
-58.6968160887043;-23.6199749993066
-58.6969690887049;-23.6200799993066
-58.6971380887043;-23.6202479993066
-58.6972320887044;-23.6203619993066
-58.6973140887046;-23.6205009993066
-58.6973490887049;-23.6206289993066
-58.6973540887046;-23.6207769993066
-58.6973560887041;-23.6209479993066
-58.6973100887047;-23.6212139993066
-58.6971670887043;-23.6214869993066
-58.6970670887048;-23.6216939993066
-58.6975090887047;-23.6224039993065
-58.6978900887045;-23.6230609993065
-58.6981760887044;-23.6229639993065
-58.6983160887047;-23.6229449993065
-58.6984430887046;-23.6229359993065
-58.6985710887043;-23.6229449993065
-58.6987190887044;-23.6230089993065
-58.6987660887044;-23.6230369993065
-58.6991490887045;-23.6223349993065
-58.6996900887049;-23.6213409993066
-58.6999610887041;-23.6208439993066
-58.7003290887044;-23.6201349993066
-58.7005080887048;-23.6198419993066
-58.7009110887045;-23.6190709993066
-58.7009610887046;-23.6189439993066
-58.7016930887044;-23.6175839993066
-58.7022850887047;-23.6164849993067
-58.7023510887045;-23.6163489993067
-58.7015480887044;-23.6161229993067
-58.6992170887047;-23.6154889993067
-58.7532260988672;-23.62617657082
-58.7530621199346;-23.6259734826294
-58.7530480887042;-23.6259659993065
-58.7530340887049;-23.6259589993065
-58.7530200887048;-23.6259509993065
-58.7530060887047;-23.6259429993065
-58.7529930887044;-23.6259349993065
-58.7529800887048;-23.6259269993065
-58.7529670887045;-23.6259189993065
-58.7529540887042;-23.6259109993065
-58.7529420887044;-23.6259029993065
-58.7529290887049;-23.6258949993065
-58.7529160887046;-23.6258859993065
-58.7529030887043;-23.6258779993065
-58.7528910887045;-23.6258699993065
-58.7528780887042;-23.6258609993065
-58.7528650887047;-23.6258529993065
-58.7528530887049;-23.6258439993065
-58.7528410887044;-23.6258359993065
-58.7528310887042;-23.6258269993065
-58.7528210887048;-23.6258189993065
-58.7528110887046;-23.6258099993065
-58.7528030887048;-23.6258009993065
-58.7527940887044;-23.6257919993065
-58.7527860887045;-23.6257829993065
-58.7527780887047;-23.6257749993065
-58.7527700887049;-23.6257659993065
-58.7527620887042;-23.6257569993065
-58.7527540887044;-23.6257479993065
-58.7527460887046;-23.6257399993065
-58.7527380887048;-23.6257309993065
-58.7527300887049;-23.6257219993065
-58.7527220887043;-23.6257129993065
-58.7527150887042;-23.6257039993065
-58.7527080887042;-23.6256939993065
-58.7527030887045;-23.6256839993065
-58.7526970887042;-23.6256729993065
-58.7526920887045;-23.6256629993065
-58.7526880887046;-23.6256519993065
-58.7526830887049;-23.6256409993065
-58.7526790887042;-23.6256299993065
-58.7526740887045;-23.6256189993065
-58.7526700887046;-23.6256079993065
-58.7526660887047;-23.6255969993065
-58.7526610887042;-23.6255859993065
-58.7526570887043;-23.6255749993065
-58.7526520887046;-23.6255649993065
-58.7526480887046;-23.6255539993065
-58.7526440887047;-23.6255429993065
-58.7526400887048;-23.6255319993065
-58.7526360887049;-23.6255199993065
-58.7526320887042;-23.6255089993065
-58.7526290887049;-23.6254969993065
-58.7526250887049;-23.6254859993065
-58.7526220887048;-23.6254739993065
-58.7526180887049;-23.6254629993065
-58.7526150887048;-23.6254509993065
-58.7526110887048;-23.6254389993065
-58.7526080887047;-23.6254279993065
-58.7526040887048;-23.6254159993065
-58.7526010887046;-23.6254039993065
-58.7526000903333;-23.6254012537852
-58.7524176855781;-23.6251753416682
-58.7523271885109;-23.6249933990604
-58.7523260887046;-23.6249919993065
-58.7523130887043;-23.6249759993065
-58.7522980887044;-23.6249579993065
-58.7522820887048;-23.6249389993065
-58.7522660887043;-23.6249189993065
-58.7522500887047;-23.6248999993065
-58.7522350887048;-23.6248819993065
-58.7522220887044;-23.6248659993065
-58.7522110887045;-23.6248519993065
-58.7522000887045;-23.6248389993065
-58.7521890887045;-23.6248279993065
-58.7521780887046;-23.6248169993065
-58.7521670887046;-23.6248069993065
-58.7521550887049;-23.6247969993065
-58.7521430887043;-23.6247869993065
-58.7521300887048;-23.6247769993065
-58.7521180887042;-23.6247669993065
-58.7521050887047;-23.6247569993065
-58.7520920887044;-23.6247479993065
-58.7520790887049;-23.6247379993065
-58.7520660887045;-23.6247279993065
-58.7520540887048;-23.6247179993065
-58.7520410887045;-23.6247079993065
-58.7520280887049;-23.6246979993065
-58.7520150887046;-23.6246879993065
-58.7520020887043;-23.6246789993065
-58.7519890887048;-23.6246699993065
-58.7519760887044;-23.6246609993065
-58.7519630887049;-23.6246529993065
-58.7519490887048;-23.6246439993065
-58.7519360887045;-23.6246359993065
-58.7519220887044;-23.6246279993065
-58.7519080887043;-23.6246209993065
-58.7518950887048;-23.6246129993065
-58.7518810887046;-23.6246049993065
-58.7518680887043;-23.6245969993065
-58.7518540887042;-23.6245889993065
-58.7518410887047;-23.6245809993065
-58.7518270887046;-23.6245729993065
-58.7518130887045;-23.6245659993065
-58.7518000887041;-23.6245579993065
-58.7517860887049;-23.6245509993065
-58.7517730887045;-23.6245439993065
-58.7517590887044;-23.6245369993065
-58.7517460887049;-23.6245309993065
-58.7517320887048;-23.6245249993065
-58.7517190887045;-23.6245189993065
-58.7517060887049;-23.6245129993065
-58.7516920887048;-23.6245069993065
-58.7516790887045;-23.6245009993065
-58.7516650887044;-23.6244949993065
-58.7516520887049;-23.6244899993065
-58.7516380887048;-23.6244839993065
-58.7516250887044;-23.6244779993065
-58.7516120887049;-23.6244729993065
-58.7515990887046;-23.6244679993065
-58.7515870887049;-23.6244629993065
-58.7515740887045;-23.6244589993065
-58.7515630887046;-23.6244549993065
-58.7515510887048;-23.6244519993065
-58.7515400887049;-23.6244489993065
-58.7515280887043;-23.6244459993065
-58.7515170887043;-23.6244429993065
-58.7515060887044;-23.6244399993065
-58.7514940887046;-23.6244369993065
-58.7514830887046;-23.6244339993065
-58.7514710887049;-23.6244309993065
-58.7514600887049;-23.6244279993065
-58.7514490887042;-23.6244259993065
-58.7514380887042;-23.6244229993065
-58.7514280887048;-23.6244199993065
-58.7514180887046;-23.6244179993065
-58.7514090887042;-23.6244159993065
-58.7514010887044;-23.6244139993065
-58.7513930887045;-23.6244129993065
-58.7513860887045;-23.6244109993065
-58.7513780887047;-23.6244089993065
-58.7513710887046;-23.6244079993065
-58.7513640887046;-23.6244059993065
-58.7513560887047;-23.6244039993065
-58.7513490887047;-23.6244019993065
-58.7513420887046;-23.6243989993065
-58.7513340887048;-23.6243969993065
-58.7513270887047;-23.6243949993065
-58.7513200887047;-23.6243919993065
-58.7513130887046;-23.6243889993065
-58.7513060887046;-23.6243849993065
-58.7513000887043;-23.6243799993065
-58.7512940887048;-23.6243739993065
-58.7512870887048;-23.6243679993065
-58.7512810887045;-23.6243609993065
-58.7512750887042;-23.6243539993065
-58.7512690887048;-23.6243479993065
-58.7512630887045;-23.6243409993065
-58.7512570887042;-23.6243349993065
-58.7512510887047;-23.6243279993065
-58.7512450887045;-23.6243219993065
-58.7512390887042;-23.6243149993065
-58.7512330887047;-23.6243079993065
-58.7512260887047;-23.6243009993065
-58.7512190887046;-23.6242939993065
-58.7512110887048;-23.6242859993065
-58.7512010887046;-23.6242769993065
-58.7511910887044;-23.6242659993065
-58.7511790887047;-23.6242549993065
-58.7511660887043;-23.6242419993065
-58.7511500887047;-23.6242269993065
-58.7511330887044;-23.6242099993065
-58.7511140887046;-23.6241919993065
-58.7510950887048;-23.6241729993065
-58.7510760887042;-23.6241549993065
-58.7510580887042;-23.6241389993065
-58.7510430887043;-23.6241239993065
-58.7510290887042;-23.6241109993065
-58.7510160887047;-23.6240999993065
-58.7510030887044;-23.6240899993065
-58.7509910887046;-23.6240809993065
-58.7509780887043;-23.6240739993065
-58.7509640887042;-23.6240669993065
-58.7509480887045;-23.6240589993065
-58.7509310887043;-23.6240519993065
-58.7509110887047;-23.6240439993065
-58.7508880887042;-23.6240339993065
-58.7508640887047;-23.6240229993065
-58.7508390887046;-23.6240119993065
-58.7508150887044;-23.6240019993065
-58.7507920887046;-23.6239919993065
-58.7507720887043;-23.6239829993065
-58.7507540887042;-23.6239749993065
-58.7507380887046;-23.6239689993065
-58.7507220887049;-23.6239639993065
-58.7507060887045;-23.6239599993065
-58.7506900887048;-23.6239569993065
-58.7506710887042;-23.6239549993065
-58.7506500887048;-23.6239539993065
-58.7506240887042;-23.6239529993065
-58.7505920887049;-23.6239519993065
-58.7505540887045;-23.6239509993065
-58.7505120887041;-23.6239499993065
-58.7504690887049;-23.6239489993065
-58.7504260887048;-23.6239489993065
-58.7503880887044;-23.6239479993065
-58.7503570887048;-23.6239469993065
-58.7503310887042;-23.6239469993065
-58.7503090887042;-23.6239469993065
-58.7502900887044;-23.6239459993065
-58.7502730887042;-23.6239469993065
-58.7502570887045;-23.6239469993065
-58.7502400887043;-23.6239479993065
-58.7502220887043;-23.6239489993065
-58.7502030887045;-23.6239499993065
-58.7502000522834;-23.6239502753449
-58.7495550267121;-23.6243349217332
-58.7492649430542;-23.6245590468062
-58.7487815672488;-23.624962360962
-58.7482972970214;-23.6250977116398
-58.7479574016505;-23.6249200281755
-58.7474716477486;-23.6246087728946
-58.7465509856788;-23.6247006868676
-58.7458737142499;-23.6251045373564
-58.7449061974414;-23.6256878416181
-58.7447081187214;-23.6257513952821
-58.740526026115;-23.6239917796524
-58.7405168330576;-23.6211781748368
-58.740332225621;-23.6203078009768
-58.7406194333166;-23.6192016492925
-58.7406238394879;-23.6191863630321
-58.7402430887044;-23.6189529993066
-58.7400340887042;-23.6192729993066
-58.7396890887045;-23.6196609993066
-58.7392470887046;-23.6201139993066
-58.7390750887042;-23.6202959993066
-58.7385620887049;-23.6208139993066
-58.7382810887046;-23.6211169993066
-58.7381690887046;-23.6212419993066
-58.7376620887047;-23.6218599993065
-58.7369080887042;-23.6227999993065
-58.7427070887044;-23.6250529993065
-58.7433960887048;-23.6253209993065
-58.7450170887048;-23.6259609993065
-58.7453480887044;-23.6261159993065
-58.7460920887047;-23.6265029993064
-58.7465760887049;-23.6267999993064
-58.7469700887049;-23.6271039993064
-58.7474670887046;-23.6275179993064
-58.7475230887043;-23.6275789993064
-58.7476800887047;-23.6274809993064
-58.7479070887041;-23.6273639993064
-58.7479630887046;-23.6273379993064
-58.7481840887045;-23.6272359993064
-58.7484230887045;-23.6271489993064
-58.7485150887049;-23.6271269993064
-58.7487400887048;-23.6270659993064
-58.7489290887046;-23.6270049993064
-58.7490570887043;-23.6269699993064
-58.7492450887043;-23.6269239993064
-58.7495480887045;-23.6268519993064
-58.7498380887044;-23.6267889993064
-58.7501180887049;-23.6267359993064
-58.7524680887044;-23.6263419993065
-58.7532260988672;-23.62617657082
-58.7394900887045;-23.5985159993071
-58.7394640887046;-23.5984349993071
-58.7395180887047;-23.5983529993071
-58.7396650887042;-23.5982409993071
-58.7398290887047;-23.5981389993071
-58.7399880887048;-23.5980269993071
-58.7400780887049;-23.5979559993071
-58.7400680887047;-23.5978899993071
-58.7400430887046;-23.5978779993071
-58.7399580887042;-23.5978749993071
-58.7398600887043;-23.5978889993071
-58.7395880887044;-23.5979509993071
-58.7394120887049;-23.5979809993071
-58.7392440887045;-23.5979799993071
-58.7390780887044;-23.5979809993071
-58.7389390887047;-23.5978969993071
-58.7388760887042;-23.5977649993071
-58.7389070887046;-23.5976819993071
-58.7389850887041;-23.5976039993071
-58.7390390887042;-23.5975499993071
-58.7390750887042;-23.5975279993071
-58.7391210887045;-23.5974989993071
-58.7391160887048;-23.5974459993071
-58.7390690887048;-23.5974189993071
-58.7388100887044;-23.5973759993071
-58.7385945293953;-23.5973293737058
-58.7383319806882;-23.5976702648778
-58.7377514186359;-23.5979733261252
-58.7375712070178;-23.598442762261
-58.7377194165139;-23.5993132426485
-58.7377212628893;-23.599882664564
-58.7380499061176;-23.6003506990409
-58.7386681309595;-23.6004494811168
-58.7388880643693;-23.6010183008176
-58.7385258988446;-23.6014212488373
-58.7379098429077;-23.6019923742139
-58.7375128442282;-23.6028643555655
-58.737187559712;-23.6034346774062
-58.7364258801243;-23.6039392060451
-58.7364176056397;-23.6039616050529
-58.7365250887049;-23.6040679993069
-58.7372020887048;-23.6048549993069
-58.7375810887042;-23.6043989993069
-58.7376500887049;-23.604258999307
-58.7377160887047;-23.604097999307
-58.7378110887045;-23.6039129993069
-58.7379210887042;-23.603689999307
-58.7379940887049;-23.603559999307
-58.7381780887042;-23.603397999307
-58.7382470887049;-23.603354999307
-58.7383880887041;-23.603276999307
-58.7385320887043;-23.603235999307
-58.7386880887042;-23.603170999307
-58.7388050887047;-23.603126999307
-58.7389590887043;-23.603073999307
-58.7391490887047;-23.603001999307
-58.7392820887049;-23.602932999307
